Timestampe, Temperatura, Umiditate, Nivel UV, Toluen, Acetona, Amoniac, Alcool, Hidrogen, Dioxid de Carbon
2690,30.6,49.56,1,84.854,104.931,68.248,452.699,46.284,536.157
2695,30.6,49.59,1,81.181,103.029,65.392,443.836,42.611,525.623
2700,30.6,49.62,1,77.508,101.127,62.536,434.973,38.938,515.089
2705,30.6,49.65,1,73.835,99.225,59.68,426.11,35.265,504.555
2710,30.6,49.68,1,70.162,97.323,56.824,417.247,31.592,494.021
2715,30.6,49.71,1,66.489,95.421,53.968,408.384,27.919,483.487
2720,30.6,49.74,1,62.816,93.519,51.112,399.521,24.246,472.953
2725,30.6,49.77,1,59.143,91.617,48.256,390.658,20.573,462.419
2730,30.6,49.8,1,55.47,89.715,45.4,381.795,16.9,451.885
2735,30.6,49.83,1,51.797,87.813,42.544,372.932,13.227,441.351
2740,30.6,49.86,1,48.124,85.911,39.688,364.069,9.554,430.817
2745,30.6,49.89,1,44.451,84.009,36.832,355.206,5.881,420.283
2750,30.6,49.92,1,40.778,82.107,33.976,346.343,2.208,409.749
2755,30.6,49.95,1,37.105,80.205,31.12,337.48,-1.465,399.215
2760,30.6,49.98,1,33.432,78.303,28.264,328.617,-5.138,388.681
2765,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2770,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2775,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2780,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2785,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2790,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2795,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2800,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2805,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2810,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2815,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2820,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2825,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2830,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2835,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2840,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2845,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2850,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2855,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2860,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2865,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2870,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2875,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2880,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2885,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2890,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2895,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2900,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2905,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2910,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2915,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2920,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2925,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2930,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2935,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2940,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2945,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2950,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2955,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2960,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2965,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2970,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2975,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2980,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2985,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2990,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
2995,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3000,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3005,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3010,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3015,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3020,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3025,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3030,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3035,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3040,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3045,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3050,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3055,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3060,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3065,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3070,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3075,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3080,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3085,30.6,50.01,1,29.759,76.401,25.408,319.754,-8.811,378.147
3085.77,30.3,49.3,1,32.96,78.07,27.85,327.34,-5.62,387.17
3086.35,30.3,49.3,1,32.96,78.07,27.85,327.34,-5.62,387.17
3086.92,30.3,49.3,1,37.05,80.19,31.04,337.23,-1.52,398.92
3087.49,30.3,49.3,1,32.96,78.07,27.85,327.34,-5.62,387.17
3088.07,30.3,49.3,1,28.81,75.92,24.63,317.32,-9.77,375.26
3088.64,30.3,49.3,1,28.81,75.92,24.63,317.32,-9.77,375.26
3089.22,30.3,49.3,1,28.81,75.92,24.63,317.32,-9.77,375.26
3089.79,30.3,49.3,1,28.81,75.92,24.63,317.32,-9.77,375.26
3090.37,30.3,49.3,1,28.81,75.92,24.63,317.32,-9.77,375.26
3090.94,30.3,49.3,1,28.81,75.92,24.63,317.32,-9.77,375.26
3091.51,30.3,49.3,1,32.96,78.07,27.85,327.34,-5.62,387.17
3092.09,30.3,49.2,1,32.96,78.07,27.85,327.34,-5.62,387.17
3092.66,30.3,49.2,1,32.96,78.07,27.85,327.34,-5.62,387.17
3093.24,30.3,49.2,1,32.96,78.07,27.85,327.34,-5.62,387.17
3093.81,30.3,49.2,1,32.96,78.07,27.85,327.34,-5.62,387.17
3094.38,30.3,49.2,1,32.96,78.07,27.85,327.34,-5.62,387.17
3094.96,30.3,49.2,1,32.96,78.07,27.85,327.34,-5.62,387.17
3095.54,30.3,49.2,1,41.1,82.28,34.19,346.99,2.53,410.52
3096.11,30.3,49.2,1,45.09,84.35,37.29,356.63,6.52,421.98
3096.68,30.3,49.7,1,60.56,92.36,49.33,393.98,21.99,466.37
3097.26,30.3,49.7,1,75.29,99.99,60.78,429.53,36.72,508.62
3097.83,30.3,49.7,1,78.86,101.84,63.56,438.14,40.29,518.86
3098.41,30.3,49.7,1,85.87,105.47,69.01,455.07,47.3,538.98
3098.98,30.3,49.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3099.56,30.3,49.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3100.13,30.3,49.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3100.71,30.3,49.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3101.28,30.3,49.8,1,82.39,103.66,66.3,446.66,43.82,528.98
3101.86,30.3,49.8,1,75.29,99.99,60.78,429.53,36.72,508.62
3102.43,30.3,49.8,1,75.29,99.99,60.78,429.53,36.72,508.62
3103.01,30.3,49.8,1,78.86,101.84,63.56,438.14,40.29,518.86
3103.58,30.3,49.9,1,197.81,163.42,156.08,725.27,159.24,860.12
3104.16,30.3,49.9,1,127.68,127.11,101.53,555.99,89.11,658.92
3104.74,30.3,49.9,1,124.68,125.56,99.19,548.74,86.11,650.31
3105.32,30.3,49.9,1,121.64,123.99,96.83,541.42,83.07,641.6
3105.89,30.3,50,1,121.64,123.99,96.83,541.42,83.07,641.6
3106.47,30.3,50,1,121.64,123.99,96.83,541.42,83.07,641.6
3107.05,30.3,50,1,121.64,123.99,96.83,541.42,83.07,641.6
3107.62,30.3,50,1,124.68,125.56,99.19,548.74,86.11,650.31
3108.2,30.3,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3108.78,30.3,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3109.36,30.3,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3109.93,30.3,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3110.51,30.4,50.1,1,127.68,127.11,101.53,555.99,89.11,658.92
3111.09,30.4,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3111.66,30.4,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3112.24,30.4,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3112.82,30.4,50.1,1,124.68,125.56,99.19,548.74,86.11,650.31
3113.4,30.4,50.1,1,121.64,123.99,96.83,541.42,83.07,641.6
3113.97,30.4,50.1,1,118.57,122.4,94.45,534.01,80,632.8
3114.55,30.4,50.1,1,118.57,122.4,94.45,534.01,80,632.8
3115.12,30.4,50,1,115.47,120.79,92.03,526.52,76.9,623.89
3115.7,30.4,50,1,115.47,120.79,92.03,526.52,76.9,623.89
3116.28,30.4,50,1,112.33,119.17,89.59,518.94,73.76,614.89
3116.85,30.4,50,1,112.33,119.17,89.59,518.94,73.76,614.89
3117.43,30.4,49.8,1,112.33,119.17,89.59,518.94,73.76,614.89
3118.01,30.4,49.8,1,115.47,120.79,92.03,526.52,76.9,623.89
3118.59,30.4,49.8,1,127.68,127.11,101.53,555.99,89.11,658.92
3119.16,30.4,49.8,1,124.68,125.56,99.19,548.74,86.11,650.31
3119.74,30.4,49.6,1,118.57,122.4,94.45,534.01,80,632.8
3120.32,30.4,49.6,1,118.57,122.4,94.45,534.01,80,632.8
3120.89,30.4,49.6,1,115.47,120.79,92.03,526.52,76.9,623.89
3121.47,30.4,49.6,1,112.33,119.17,89.59,518.94,73.76,614.89
3122.05,30.4,49.5,1,115.47,120.79,92.03,526.52,76.9,623.89
3122.62,30.4,49.5,1,112.33,119.17,89.59,518.94,73.76,614.89
3123.2,30.4,49.5,1,112.33,119.17,89.59,518.94,73.76,614.89
3123.78,30.4,49.5,1,109.16,117.52,87.12,511.27,70.58,605.78
3124.35,30.4,49.4,1,112.33,119.17,89.59,518.94,73.76,614.89
3124.93,30.4,49.4,1,109.16,117.52,87.12,511.27,70.58,605.78
3125.51,30.4,49.4,1,105.94,115.86,84.62,503.52,67.37,596.56
3126.08,30.4,49.4,1,105.94,115.86,84.62,503.52,67.37,596.56
3126.66,30.4,49.3,1,109.16,117.52,87.12,511.27,70.58,605.78
3127.24,30.4,49.3,1,105.94,115.86,84.62,503.52,67.37,596.56
3127.81,30.4,49.3,1,109.16,117.52,87.12,511.27,70.58,605.78
3128.39,30.4,49.3,1,105.94,115.86,84.62,503.52,67.37,596.56
3128.97,30.4,49.3,1,105.94,115.86,84.62,503.52,67.37,596.56
3129.55,30.4,49.3,1,109.16,117.52,87.12,511.27,70.58,605.78
3130.12,30.4,49.3,1,109.16,117.52,87.12,511.27,70.58,605.78
3130.7,30.4,49.3,1,112.33,119.17,89.59,518.94,73.76,614.89
3131.27,30.4,49.2,1,118.57,122.4,94.45,534.01,80,632.8
3131.85,30.4,49.2,1,121.64,123.99,96.83,541.42,83.07,641.6
3132.43,30.4,49.2,1,127.68,127.11,101.53,555.99,89.11,658.92
3133.01,30.4,49.2,1,130.65,128.65,103.84,563.15,92.08,667.44
3133.58,30.4,49.2,1,133.58,130.17,106.12,570.24,95.01,675.86
3134.16,30.4,49.2,1,133.58,130.17,106.12,570.24,95.01,675.86
3134.74,30.4,49.2,1,133.58,130.17,106.12,570.24,95.01,675.86
3135.32,30.4,49.2,1,136.49,131.67,108.38,577.25,97.92,684.19
3135.89,30.4,49.1,1,136.49,131.67,108.38,577.25,97.92,684.19
3136.47,30.4,49.1,1,133.58,130.17,106.12,570.24,95.01,675.86
3137.05,30.4,49.1,1,133.58,130.17,106.12,570.24,95.01,675.86
3137.63,30.4,49.1,1,133.58,130.17,106.12,570.24,95.01,675.86
3138.21,30.4,49.1,1,130.65,128.65,103.84,563.15,92.08,667.44
3138.79,30.4,49.1,1,127.68,127.11,101.53,555.99,89.11,658.92
3139.36,30.4,49.1,1,127.68,127.11,101.53,555.99,89.11,658.92
3139.94,30.4,49.1,1,127.68,127.11,101.53,555.99,89.11,658.92
3140.52,30.4,49.1,1,130.65,128.65,103.84,563.15,92.08,667.44
3141.1,30.4,49.1,1,130.65,128.65,103.84,563.15,92.08,667.44
3141.68,30.4,49.1,1,130.65,128.65,103.84,563.15,92.08,667.44
3142.25,30.4,49.1,1,130.65,128.65,103.84,563.15,92.08,667.44
3142.83,30.4,49,1,136.49,131.67,108.38,577.25,97.92,684.19
3143.41,30.4,49,1,136.49,131.67,108.38,577.25,97.92,684.19
3143.99,30.4,49,1,139.36,133.16,110.61,584.18,100.79,692.43
3144.56,30.4,49,1,139.36,133.16,110.61,584.18,100.79,692.43
3145.14,30.4,49,1,142.2,134.63,112.83,591.04,103.63,700.59
3145.72,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3146.3,30.4,49,1,142.2,134.63,112.83,591.04,103.63,700.59
3146.88,30.4,49,1,142.2,134.63,112.83,591.04,103.63,700.59
3147.46,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3148.04,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3148.62,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3149.2,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3149.78,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3150.36,30.4,49,1,142.2,134.63,112.83,591.04,103.63,700.59
3150.94,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3151.51,30.4,49,1,145.02,136.09,115.01,597.83,106.44,708.65
3152.09,30.5,48.9,1,145.02,136.09,115.01,597.83,106.44,708.65
3152.67,30.5,48.9,1,139.36,133.16,110.61,584.18,100.79,692.43
3153.25,30.5,48.9,1,139.36,133.16,110.61,584.18,100.79,692.43
3153.83,30.5,48.9,1,133.58,130.17,106.12,570.24,95.01,675.86
3154.41,30.4,48.9,1,133.58,130.17,106.12,570.24,95.01,675.86
3154.99,30.4,48.9,1,130.65,128.65,103.84,563.15,92.08,667.44
3155.56,30.4,48.9,1,127.68,127.11,101.53,555.99,89.11,658.92
3156.14,30.4,48.9,1,124.68,125.56,99.19,548.74,86.11,650.31
3156.72,30.4,48.9,1,124.68,125.56,99.19,548.74,86.11,650.31
3157.3,30.4,48.9,1,118.57,122.4,94.45,534.01,80,632.8
3157.87,30.4,48.9,1,118.57,122.4,94.45,534.01,80,632.8
3158.45,30.4,48.9,1,118.57,122.4,94.45,534.01,80,632.8
3159.02,30.5,48.8,1,118.57,122.4,94.45,534.01,80,632.8
3159.6,30.5,48.8,1,115.47,120.79,92.03,526.52,76.9,623.89
3160.18,30.5,48.8,1,112.33,119.17,89.59,518.94,73.76,614.89
3160.76,30.5,48.8,1,109.16,117.52,87.12,511.27,70.58,605.78
3161.33,30.4,48.8,1,109.16,117.52,87.12,511.27,70.58,605.78
3161.91,30.4,48.8,1,109.16,117.52,87.12,511.27,70.58,605.78
3162.49,30.4,48.8,1,105.94,115.86,84.62,503.52,67.37,596.56
3163.06,30.4,48.8,1,105.94,115.86,84.62,503.52,67.37,596.56
3163.64,30.4,48.8,1,105.94,115.86,84.62,503.52,67.37,596.56
3164.22,30.4,48.8,1,102.7,114.18,82.1,495.68,64.12,587.24
3164.79,30.4,48.8,1,102.7,114.18,82.1,495.68,64.12,587.24
3165.37,30.4,48.8,1,99.41,112.48,79.54,487.75,60.84,577.81
3165.94,30.5,48.7,1,102.7,114.18,82.1,495.68,64.12,587.24
3166.52,30.5,48.7,1,99.41,112.48,79.54,487.75,60.84,577.81
3167.1,30.5,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3167.67,30.5,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3168.25,30.5,48.7,1,99.41,112.48,79.54,487.75,60.84,577.81
3168.83,30.5,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3169.4,30.5,48.7,1,92.72,109.01,74.34,471.6,54.15,558.63
3169.98,30.5,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3170.55,30.4,48.6,1,92.72,109.01,74.34,471.6,54.15,558.63
3171.13,30.4,48.6,1,92.72,109.01,74.34,471.6,54.15,558.63
3171.7,30.4,48.6,1,89.32,107.25,71.69,463.39,50.75,548.86
3172.28,30.4,48.6,1,89.32,107.25,71.69,463.39,50.75,548.86
3172.85,30.4,48.6,1,89.32,107.25,71.69,463.39,50.75,548.86
3173.43,30.4,48.6,1,89.32,107.25,71.69,463.39,50.75,548.86
3174,30.4,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3174.58,30.4,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3175.15,30.4,48.6,1,89.32,107.25,71.69,463.39,50.75,548.86
3175.73,30.4,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3176.31,30.4,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3176.88,30.4,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3177.46,30.4,48.5,1,85.87,105.47,69.01,455.07,47.3,538.98
3178.04,30.4,48.5,1,85.87,105.47,69.01,455.07,47.3,538.98
3178.61,30.4,48.5,1,85.87,105.47,69.01,455.07,47.3,538.98
3179.19,30.4,48.5,1,85.87,105.47,69.01,455.07,47.3,538.98
3179.76,30.5,48.6,1,89.32,107.25,71.69,463.39,50.75,548.86
3180.34,30.5,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3180.91,30.5,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3181.49,30.5,48.6,1,89.32,107.25,71.69,463.39,50.75,548.86
3182.06,30.4,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3182.64,30.4,48.6,1,85.87,105.47,69.01,455.07,47.3,538.98
3183.21,30.4,48.6,1,82.39,103.66,66.3,446.66,43.82,528.98
3183.79,30.4,48.6,1,82.39,103.66,66.3,446.66,43.82,528.98
3184.36,30.4,48.5,1,82.39,103.66,66.3,446.66,43.82,528.98
3184.94,30.4,48.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3185.52,30.4,48.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3186.09,30.4,48.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3186.67,30.4,48.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3187.25,30.4,48.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3187.82,30.4,48.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3188.39,30.4,48.5,1,78.86,101.84,63.56,438.14,40.29,518.86
3188.97,30.4,48.5,1,82.39,103.66,66.3,446.66,43.82,528.98
3189.55,30.4,48.5,1,82.39,103.66,66.3,446.66,43.82,528.98
3190.12,30.4,48.5,1,82.39,103.66,66.3,446.66,43.82,528.98
3190.7,30.4,48.5,1,85.87,105.47,69.01,455.07,47.3,538.98
3191.27,30.4,48.5,1,89.32,107.25,71.69,463.39,50.75,548.86
3191.85,30.4,48.5,1,89.32,107.25,71.69,463.39,50.75,548.86
3192.42,30.4,48.5,1,92.72,109.01,74.34,471.6,54.15,558.63
3193,30.4,48.5,1,96.08,110.75,76.95,479.72,57.51,568.28
3193.57,30.4,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3194.15,30.4,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3194.73,30.4,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3195.3,30.4,48.7,1,96.08,110.75,76.95,479.72,57.51,568.28
3195.88,30.4,48.9,1,96.08,110.75,76.95,479.72,57.51,568.28
3196.45,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3197.03,30.4,48.9,1,105.94,115.86,84.62,503.52,67.37,596.56
3197.6,30.4,48.9,1,112.33,119.17,89.59,518.94,73.76,614.89
3198.18,30.4,49,1,109.16,117.52,87.12,511.27,70.58,605.78
3198.76,30.4,49,1,109.16,117.52,87.12,511.27,70.58,605.78
3199.34,30.4,49,1,109.16,117.52,87.12,511.27,70.58,605.78
3199.91,30.4,49,1,105.94,115.86,84.62,503.52,67.37,596.56
3200.49,30.4,49,1,105.94,115.86,84.62,503.52,67.37,596.56
3201.07,30.4,49,1,102.7,114.18,82.1,495.68,64.12,587.24
3201.64,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3202.22,30.4,49,1,102.7,114.18,82.1,495.68,64.12,587.24
3202.79,30.4,49,1,102.7,114.18,82.1,495.68,64.12,587.24
3203.37,30.4,49,1,102.7,114.18,82.1,495.68,64.12,587.24
3203.95,30.4,49,1,102.7,114.18,82.1,495.68,64.12,587.24
3204.53,30.4,49,1,105.94,115.86,84.62,503.52,67.37,596.56
3205.1,30.4,49,1,102.7,114.18,82.1,495.68,64.12,587.24
3205.68,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3206.25,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3206.83,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3207.4,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3207.98,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3208.56,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3209.13,30.4,49,1,99.41,112.48,79.54,487.75,60.84,577.81
3209.71,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3210.29,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3210.86,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3211.44,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3212.01,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3212.59,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3213.16,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3213.74,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3215,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3220,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3225,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3230,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3235,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3240,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3245,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3250,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3255,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3260,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3265,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3270,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3275,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3280,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3285,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3290,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3295,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3300,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3305,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3310,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3315,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3320,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3325,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3330,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3335,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3340,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3345,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3350,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3355,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3360,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3365,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3370,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3375,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3380,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3385,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3390,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3395,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3400,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3405,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3410,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3415,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3420,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3425,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3430,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3435,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3440,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3445,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3450,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3455,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3460,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3465,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3470,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3475,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3480,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3485,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3490,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3495,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3500,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3505,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3510,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3515,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
3520,30.4,48.9,1,99.41,112.48,79.54,487.75,60.84,577.81
